can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,team_name
True,True,,,180974,0,0,0,0,0,3,2.6,,0,Joelinton Cássio,0.0,490,False,,,6.0,180974.jpg,3.4,False,Apolinário de Lira,0.4,False,,a,15,4,99,0,0,0,0,0.0,16.5,Joelinton,30.0,2019-07-24,1996-08-14,False,p180974,2394,4,4,10,32,0,0,0,10,0,0,11,374,469.8,389.3,465.0,132.7,0,29,3.74,2.17,5.91,31.79,134,56,94,70,65,44,89,60,,,,,,,0.14,0.0,0.08,0.22,1.2,1.2,85,59,567,230,102,49,279,94,1.09,0.38,Newcastle
True,True,,,432422,0,0,0,0,0,3,2.5,,0,Sandro,0.0,491,False,,,5.5,432422.jpg,2.9,False,Tonali,2.4,False,,a,15,4,106,0,0,0,0,0.0,19.3,Tonali,106.0,2023-07-03,2000-05-08,False,p432422,2625,4,2,11,34,0,0,0,5,0,0,10,536,539.4,496.3,299.0,133.5,0,28,4.46,2.77,7.23,33.18,110,44,72,58,103,72,88,59,4.0,,5.0,,,,0.15,0.0,0.09,0.24,1.14,1.17,162,105,512,196,144,66,116,37,0.96,0.38,Newcastle
True,True,,,640108,0,0,0,0,0,3,2.0,,0,Antoñito,0.0,492,False,,,5.0,640108.jpg,0.0,False,Cordero Campillo,0.1,False,,a,15,4,0,0,0,0,0,0.0,0.0,Antoñito C.,200.0,2025-07-01,2006-11-14,False,p640108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,636,279,636,279,629,276,636,279,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,346,223,461,167,636,279,615,259,0.0,0.0,Newcastle
True,True,,,200089,0,0,0,0,0,3,2.0,,0,Joe,0.0,494,False,,,5.0,200089.jpg,1.4,False,Willock,0.2,False,,a,15,4,46,0,0,0,0,0.0,9.2,Willock,241.0,2021-08-13,1999-08-20,False,p200089,1065,0,2,4,16,0,0,0,4,0,0,0,139,172.8,273.8,197.0,63.9,0,11,1.65,0.93,2.58,15.01,269,125,133,93,155,101,213,113,,,,,,,0.14,0.0,0.08,0.22,1.27,1.35,245,155,360,99,317,148,425,137,0.93,0.34,Newcastle
True,True,,,153127,0,0,0,0,0,3,1.5,,0,Isaac,0.0,495,False,,,4.5,153127.jpg,0.0,False,Hayden,0.1,False,,a,15,4,0,0,0,0,0,0.0,0.0,Hayden,107.0,2016-07-11,1995-03-22,False,p153127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,491,186,485,186,464,178,491,186,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,375,225,152,2,494,187,528,191,0.0,0.0,Newcastle
True,True,,,564510,0,0,0,0,0,3,1.5,,0,Garang,0.0,496,False,,,4.5,564510.jpg,0.0,False,Kuol,0.1,False,,a,15,4,0,0,0,0,0,0.0,0.0,Kuol,,,,False,p564510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,569,233,565,233,548,226,569,233,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,511,281,288,58,570,234,610,255,0.0,0.0,Newcastle
True,True,,,547719,0,0,0,0,0,3,1.5,,0,Lewis,0.0,497,False,,,4.5,547719.jpg,1.5,False,Miley,3.3,False,,a,15,4,21,0,0,0,0,0.0,4.7,L.Miley,241.0,2023-02-01,2006-05-01,False,p547719,304,1,0,0,4,0,0,0,0,0,0,1,88,87.4,33.5,45.0,16.7,0,1,0.57,0.30,0.87,5.68,310,148,302,159,270,144,309,150,,,,,,,0.17,0.0,0.09,0.26,1.68,1.18,498,273,275,50,302,141,93,27,0.3,0.0,Newcastle
True,False,0.0,,461484,0,0,0,0,0,3,0.0,,0,Joe,0.0,498,False,Has joined Leyton Orient on loan for the rest of the season.,2025-07-30T14:07:15.215025Z,4.5,461484.jpg,0.0,False,White,0.1,False,,u,15,4,0,0,0,0,0,0.0,0.0,White,241.0,2024-01-29,2002-10-01,False,p461484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,520,199,516,199,496,191,520,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,440,241,217,18,523,200,501,174,0.0,0.0,Newcastle
True,True,,,219168,0,0,0,0,0,4,3.6,,0,Alexander,0.0,499,False,,,10.5,219168.jpg,6.2,False,Isak,31.3,False,,a,15,4,211,0,0,0,0,0.0,20.1,Isak,206.0,2022-08-26,1999-09-21,False,p219168,2758,23,6,12,41,0,0,0,1,0,0,36,848,1043.0,573.1,1320.0,292.7,0,34,20.33,3.59,23.92,36.85,5,1,56,2,3,2,5,1,,,3.0,,2.0,,0.66,0.0,0.12,0.78,1.2,1.34,3,2,667,69,3,1,7,2,1.11,0.39,Newcastle
True,True,,,538207,0,0,0,0,0,4,2.2,,0,William,0.0,500,False,,,5.5,538207.jpg,1.4,False,Osula,0.2,False,,a,15,4,19,0,0,0,0,0.0,3.5,Osula,58.0,2024-08-08,2003-08-04,False,p538207,124,1,0,0,3,0,0,0,0,0,0,1,59,42.4,25.1,37.0,10.5,0,0,0.16,0.05,0.21,3.18,336,29,316,30,275,31,330,29,,,,,,,0.12,0.0,0.04,0.16,2.31,2.18,198,37,548,41,321,28,435,64,0.0,0.0,Newcastle
True,True,,,599303,0,0,0,0,0,4,1.5,,0,Sean,0.0,501,False,,,4.5,599303.jpg,0.0,False,Neave,0.3,False,,a,15,4,0,0,0,0,0,0.0,0.0,Neave,241.0,2025-02-07,2007-05-27,False,p599303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,586,52,582,52,567,52,586,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,535,69,312,20,587,52,358,57,0.0,0.0,Newcastle
True,True,,,85633,0,0,0,0,0,1,3.1,,0,Matz,0.0,502,False,,,5.0,85633.jpg,3.9,False,Sels,17.9,False,,a,16,17,150,0,0,0,0,0.0,30.0,Sels,21.0,2024-02-01,1992-02-26,False,p85633,3420,0,1,13,46,0,0,0,4,0,120,11,521,942.2,20.2,0.0,96.7,0,38,0.00,0.26,0.26,50.17,10,3,323,5,578,65,134,3,,,,,,,0.0,3.16,0.01,0.01,1.32,1.21,216,6,331,64,48,8,21,3,1.0,0.34,Nott'm Forest
True,True,,,475123,0,0,0,0,0,1,1.0,,0,Carlos Miguel,0.0,503,False,,,4.0,475123.jpg,0.0,False,dos Santos Pereira,0.3,False,,a,16,17,0,0,0,0,0,0.0,0.0,C.Miguel,30.0,2024-07-09,1998-10-09,False,p475123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,442,57,432,48,401,33,442,57,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,610,64,64,31,445,57,339,47,0.0,0.0,Nott'm Forest
True,True,,,224068,0,0,0,0,0,1,1.0,,0,Matt,0.0,504,False,,,4.0,224068.jpg,0.0,False,Turner,1.4,False,,a,16,17,0,0,0,0,0,0.0,0.0,Turner,229.0,2023-08-09,1994-06-24,False,p224068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,414,45,404,36,372,21,414,45,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,579,52,33,19,417,45,156,22,0.0,0.0,Nott'm Forest
True,True,,,227444,0,0,0,0,0,2,3.3,,0,Nikola,0.0,505,False,,,5.5,227444.jpg,3.9,False,Milenković,7.7,False,,a,16,17,145,0,0,0,0,0.0,26.4,Milenković,190.0,2024-07-18,1997-10-12,False,p227444,3330,5,2,13,45,0,0,0,4,0,0,2,499,805.2,107.9,361.0,127.2,0,37,4.05,0.73,4.78,48.95,28,11,233,74,85,5,94,15,,,,,,,0.11,0.0,0.02,0.13,1.32,1.22,152,19,502,201,50,3,54,21,1.0,0.35,Nott'm Forest
True,True,,,575476,0,0,0,0,0,2,3.3,,0,Murillo,0.0,506,False,,,5.5,575476.jpg,3.6,False,Costa dos Santos,4.2,False,,a,16,17,130,0,0,0,0,0.0,23.6,Murillo,30.0,2023-08-31,2002-07-04,False,p575476,3188,2,0,12,44,0,0,0,6,0,0,18,541,927.2,211.2,201.0,134.0,0,36,1.47,1.15,2.62,47.42,13,3,166,35,150,26,87,13,,,3.0,,,,0.04,0.0,0.03,0.07,1.34,1.24,205,30,555,212,77,12,83,29,1.02,0.34,Nott'm Forest
True,True,,,159506,0,0,0,0,0,2,2.6,,0,Ola,0.0,507,False,,,5.0,159506.jpg,3.7,False,Aina,18.4,False,,a,16,17,128,0,0,0,0,0.0,25.6,Aina,157.0,2023-07-22,1996-10-08,False,p159506,2996,2,1,12,39,0,0,0,5,0,0,15,483,578.2,282.3,80.0,94.1,0,35,0.63,2.25,2.88,40.59,97,33,131,26,239,79,140,37,,,,,,,0.02,0.0,0.07,0.09,1.22,1.17,230,34,345,165,66,8,19,8,1.05,0.36,Nott'm Forest
True,True,,,215136,0,0,0,0,0,2,2.6,,0,Neco,0.0,508,False,,,5.0,215136.jpg,3.1,False,Williams,2.6,False,,a,16,17,109,0,0,0,0,0.0,21.8,N.Williams,244.0,2022-07-11,2001-04-13,False,p215136,2588,1,3,10,31,0,0,0,7,0,0,8,435,628.4,305.3,244.0,118.0,0,28,2.29,1.54,3.83,38.50,73,25,121,23,121,17,109,25,,,,,,,0.08,0.0,0.05,0.13,1.34,1.08,261,41,376,172,124,33,112,37,0.97,0.35,Nott'm Forest
True,True,,,451432,0,0,0,0,0,2,1.9,,0,David,0.0,509,False,,,4.5,451432.jpg,0.0,False,Mota Veiga Teixeira do Carmo,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,David Carmo,6.0,2024-08-25,1999-07-19,False,p451432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,517,209,513,208,493,208,517,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,437,118,214,138,520,209,595,213,0.0,0.0,Nott'm Forest
True,True,,,575458,0,0,0,0,0,2,1.9,,0,Jair,0.0,510,False,,,4.5,575458.jpg,0.0,False,Paula da Cunha Filho,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Jair Cunha,30.0,2025-07-11,2005-03-07,False,p575458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,575,217,571,216,555,216,575,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,519,138,296,158,576,217,515,195,0.0,0.0,Nott'm Forest
True,True,,,485047,0,0,0,0,0,2,1.9,,0,Felipe,0.0,511,False,,,4.5,485047.jpg,1.4,False,Rodrigues da Silva,0.1,False,,a,16,17,36,0,0,0,0,0.0,8.0,Morato,30.0,2024-08-30,2001-06-30,False,p485047,891,0,0,3,14,0,0,0,5,0,0,2,125,205.2,10.8,22.0,24.0,0,6,0.18,0.03,0.21,14.21,248,90,341,126,300,111,296,107,,,,,,,0.02,0.0,0.0,0.02,1.44,1.41,449,123,226,143,314,115,520,198,0.61,0.3,Nott'm Forest
True,True,,,204822,0,0,0,0,0,2,1.9,,0,Omar,0.0,512,False,,,4.5,204822.jpg,0.0,False,Richards,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,O.Richards,241.0,2022-07-10,1998-02-15,False,p204822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,497,204,492,203,471,202,497,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,391,90,168,110,500,204,608,214,0.0,0.0,Nott'm Forest
True,True,,,549067,0,0,0,0,0,2,1.0,,0,Zach,0.0,513,False,,,4.0,549067.jpg,0.0,False,Abbott,0.3,False,,a,16,17,0,0,0,0,0,0.0,0.0,Abbott,,,,False,p549067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,467,185,458,184,432,180,467,185,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,643,200,97,58,470,185,356,138,0.0,0.0,Nott'm Forest
True,True,,,90585,0,0,0,0,0,2,1.0,,0,Willy,0.0,514,False,,,4.0,90585.jpg,1.0,False,Boly,0.6,False,,a,16,17,6,0,0,0,0,0.0,1.5,Boly,54.0,2022-09-01,1991-02-03,False,p90585,146,0,0,0,1,0,0,0,1,0,0,0,26,51.0,0.4,17.0,6.8,0,1,0.07,0.00,0.07,2.68,330,122,368,138,306,114,347,127,,,,,,,0.04,0.0,0.0,0.04,1.65,0.62,557,144,11,2,336,119,238,83,0.62,0.0,Nott'm Forest
True,True,,,222531,0,0,0,0,0,3,2.5,,0,Morgan,0.0,515,False,,,7.5,222531.jpg,4.5,False,Gibbs-White,4.7,False,,a,16,17,154,0,0,0,0,0.0,20.5,Gibbs-White,241.0,2022-08-19,2000-01-27,False,p222531,2806,7,11,13,34,0,0,0,9,1,0,18,594,680.4,793.7,632.0,210.6,0,34,6.31,4.68,10.99,41.21,56,20,20,19,46,29,22,17,,,2.0,,2.0,,0.2,0.0,0.15,0.35,1.32,1.09,23,13,647,286,23,13,76,22,1.09,0.42,Nott'm Forest
True,True,,,209046,0,0,0,0,0,3,2.1,,0,Callum,0.0,516,False,,,6.0,209046.jpg,3.3,False,Hudson-Odoi,2.1,False,,a,16,17,103,0,0,0,0,0.0,17.2,Hudson-Odoi,241.0,2023-09-01,2000-11-07,False,p209046,2190,5,3,11,23,0,0,0,2,0,0,7,454,445.6,663.9,405.0,151.0,0,25,2.52,2.54,5.06,27.79,142,62,40,35,76,53,70,49,,,,,,,0.1,0.0,0.1,0.2,1.14,0.95,89,63,571,234,113,54,129,39,1.03,0.45,Nott'm Forest
True,True,,,215379,0,0,0,0,0,3,2.0,,0,Elliot,0.0,517,False,,,5.5,215379.jpg,2.9,False,Anderson,3.2,False,,a,16,17,107,0,0,0,0,0.0,19.5,Anderson,241.0,2024-07-01,2002-11-06,False,p215379,2726,2,6,13,37,0,0,0,10,0,0,8,526,638.8,605.2,308.0,155.6,0,33,2.04,3.51,5.55,40.36,67,25,50,43,97,67,66,46,3.0,,,,,,0.07,0.0,0.12,0.19,1.33,1.22,146,95,496,186,143,65,98,31,1.09,0.43,Nott'm Forest
True,True,,,510500,0,0,0,0,0,3,2.0,,0,João Pedro,0.0,518,False,,,5.5,510500.jpg,1.7,False,Ferreira da Silva,0.1,False,,a,16,17,52,0,0,0,0,0.0,9.5,Jota,173.0,2024-08-01,1999-08-01,False,p510500,835,3,2,1,16,0,0,0,5,0,0,0,212,221.8,182.9,239.0,64.6,0,5,2.13,1.87,4.00,12.56,232,111,184,124,123,82,210,111,,,,,,,0.23,0.0,0.2,0.43,1.35,1.72,193,124,543,215,287,133,537,197,0.54,0.11,Nott'm Forest
True,True,0.0,,250199,0,0,0,0,0,3,0.0,,0,Nicolás,0.0,519,False,Knee injury - Expected back 04 Oct,2025-07-21T10:00:04.988497Z,5.0,250199.jpg,1.6,False,Domínguez,0.0,False,,i,16,17,54,0,0,0,0,0.0,10.8,Dominguez,10.0,2023-09-01,1998-06-28,False,p250199,1954,0,1,7,27,0,0,0,9,0,0,0,292,410.2,247.2,237.0,89.4,0,23,1.58,1.58,3.16,31.90,154,69,149,103,126,83,146,84,,,,,,,0.07,0.0,0.07,0.14,1.47,1.24,281,177,396,121,294,136,670,301,1.06,0.32,Nott'm Forest
True,False,0.0,,243345,0,0,0,0,0,3,0.0,,0,Lewis,0.0,520,False,Has joined Wrexham permanently.,2025-07-25T14:55:12.030109Z,5.0,243345.jpg,0.0,False,O'Brien,0.0,False,,u,16,17,0,0,0,0,0,0.0,0.0,O'Brien,241.0,2022-07-20,1998-10-14,False,p243345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,605,254,603,254,594,249,605,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,275,173,390,117,606,255,656,293,0.0,0.0,Nott'm Forest
True,True,,,210462,0,0,0,0,0,3,1.5,,0,Ibrahim,0.0,521,False,,,5.0,210462.jpg,1.5,False,Sangaré,0.1,False,,a,16,17,20,0,0,0,0,0.0,4.0,Sangaré,54.0,2023-09-01,1997-12-02,False,p210462,584,0,1,2,6,0,0,0,3,0,0,0,107,130.6,80.3,21.0,23.2,0,7,0.02,0.21,0.23,8.41,288,137,250,139,302,158,298,146,,,,,,,0.0,0.0,0.03,0.03,1.3,0.92,256,163,371,107,305,143,547,203,1.08,0.31,Nott'm Forest
True,True,,,204968,0,0,0,0,0,3,1.5,,0,Ryan,0.0,522,False,,,5.0,204968.jpg,1.9,False,Yates,0.2,False,,a,16,17,67,0,0,0,0,0.0,13.4,Yates,241.0,2018-08-01,1997-11-21,False,p204968,1901,2,2,6,27,0,0,0,10,0,0,3,306,344.4,241.1,265.0,85.4,0,18,2.41,0.47,2.88,27.84,183,84,152,106,111,76,157,88,,,,,,,0.11,0.0,0.02,0.13,1.32,1.28,250,159,365,103,257,115,454,147,0.85,0.28,Nott'm Forest
True,True,,,569014,0,0,0,0,0,3,1.0,,0,Eric,0.0,523,False,,,4.5,569014.jpg,1.0,False,da Silva Moreira,0.2,False,,a,16,17,2,0,0,0,0,0.0,0.4,Da Silva Moreira,80.0,2024-07-01,2006-05-03,False,p569014,28,0,0,0,0,0,0,0,0,0,0,0,9,5.2,0.3,0.0,0.6,0,0,0.00,0.00,0.00,0.31,371,174,373,181,551,228,380,178,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,514,283,291,60,360,163,430,139,0.0,0.0,Nott'm Forest
True,True,,,495161,0,0,0,0,0,3,1.0,,0,Marko,0.0,524,False,,,4.5,495161.jpg,0.0,False,Stamenić,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Stamenic,154.0,2024-06-27,2002-02-19,False,p495161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,535,210,531,210,512,202,535,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,254,243,31,538,211,583,233,0.0,0.0,Nott'm Forest
True,True,,,60689,0,0,0,0,0,4,2.4,,0,Chris,0.0,525,False,,,7.5,60689.jpg,5.6,False,Wood,15.8,False,,a,16,17,200,0,0,0,0,0.0,26.7,Wood,154.0,2023-07-01,1991-12-07,False,p60689,2958,20,3,15,37,0,0,0,1,0,0,41,744,838.4,320.0,900.0,205.6,0,35,13.42,1.59,15.01,40.64,22,5,113,12,18,9,28,6,,,,,1.0,,0.41,0.0,0.05,0.46,1.24,1.13,19,7,643,59,7,4,25,6,1.06,0.46,Nott'm Forest
True,True,,,482973,0,0,0,0,0,4,2.0,,0,Igor Jesus,0.0,526,False,,,6.0,482973.jpg,0.0,False,Maciel da Cruz,1.4,False,,a,16,17,0,0,0,0,0,0.0,0.0,Igor Jesus,30.0,2025-07-05,2001-02-25,False,p482973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,663,67,663,67,662,67,663,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,107,25,589,46,663,67,166,30,0.0,0.0,Nott'm Forest
True,True,,,210156,0,0,0,0,0,4,1.7,,0,Taiwo,0.0,527,False,,,5.5,210156.jpg,1.2,False,Awoniyi,0.7,False,,a,16,17,32,0,0,0,0,0.0,5.8,Awoniyi,157.0,2022-06-25,1997-08-12,False,p210156,398,1,0,1,10,0,0,0,0,0,0,0,89,67.0,40.9,118.0,21.9,0,3,2.15,0.12,2.27,6.65,320,28,291,28,207,27,302,28,,,,,,,0.49,0.0,0.03,0.52,1.5,2.26,144,30,494,34,330,31,217,43,0.68,0.23,Nott'm Forest
True,True,,,456512,0,0,0,0,0,3,2.1,,0,Dan,0.0,669,False,,,6.0,456512.jpg,0.0,False,Ndoye,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Ndoye,207.0,2025-07-31,2000-10-25,False,p456512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,662,297,662,297,661,296,662,297,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100,71,582,242,662,297,555,211,0.0,0.0,Nott'm Forest
True,True,,,232571,0,0,0,0,0,1,1.8,,0,Anthony,0.0,528,False,,,4.5,232571.jpg,0.0,False,Patterson,0.6,False,,a,17,56,0,0,0,0,0,0.0,0.0,Patterson,241.0,2018-10-09,2000-05-10,False,p232571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,503,71,499,67,478,56,503,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,411,26,188,55,506,71,245,34,0.0,0.0,Sunderland
True,True,,,74854,0,0,0,0,0,1,0.5,,0,Simon,0.0,529,False,,,4.0,74854.jpg,0.0,False,Moore,0.7,False,,a,17,56,0,0,0,0,0,0.0,0.0,Moore,241.0,2024-07-01,1990-05-19,False,p74854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,394,33,382,22,348,7,394,33,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,552,38,6,5,398,34,227,31,0.0,0.0,Sunderland
True,True,,,490000,0,0,0,0,0,1,0.5,,0,Blondy,0.0,530,False,,,4.0,490000.jpg,0.0,False,Nna Noukeu,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Nna Noukeu,38.0,2024-08-02,2001-05-31,False,p490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,449,60,439,51,409,37,449,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,618,68,72,35,452,60,363,49,0.0,0.0,Sunderland
True,True,,,223827,0,0,0,0,0,2,1.4,,0,Daniel,0.0,531,False,,,4.5,223827.jpg,0.0,False,Ballard,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Ballard,242.0,2022-07-01,1999-09-22,False,p223827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,501,207,496,206,475,205,501,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,403,100,180,120,504,207,367,144,0.0,0.0,Sunderland
True,True,,,487676,0,0,0,0,0,2,1.4,,0,Trai,0.0,532,False,,,4.5,487676.jpg,0.0,False,Hume,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Hume,242.0,2022-01-04,2002-03-18,False,p487676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,526,211,522,210,502,210,526,211,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,451,125,228,145,529,211,347,130,0.0,0.0,Sunderland
True,True,0.0,,220684,0,0,0,0,0,2,0.0,,0,Aji,0.0,533,False,Shoulder injury - Expected back 13 Sep,2025-07-21T10:00:05.007315Z,4.0,220684.jpg,0.0,False,Alese,0.0,False,,i,17,56,0,0,0,0,0,0.0,0.0,Alese,241.0,2022-07-15,2001-01-17,False,p220684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,412,149,402,147,369,138,412,149,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,576,154,30,12,415,149,667,221,0.0,0.0,Sunderland
True,True,,,232820,0,0,0,0,0,2,0.5,,0,Joe,0.0,534,False,,,4.0,232820.jpg,0.0,False,Anderson,0.5,False,,a,17,56,0,0,0,0,0,0.0,0.0,Anderson,241.0,2023-01-31,2001-02-06,False,p232820,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,415,151,405,149,373,141,415,151,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,580,157,34,15,418,151,250,88,0.0,0.0,Sunderland
True,True,0.0,,461195,0,0,0,0,0,2,0.0,,0,Dennis,0.0,535,False,Wrist Injury - Expected back 13 Jul,2025-07-21T10:00:05.027113Z,4.0,461195.jpg,0.0,False,Cirkin,0.3,False,,i,17,56,0,0,0,0,0,0.0,0.0,Cirkin,241.0,2021-08-11,2002-04-06,False,p461195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,431,162,421,160,390,153,431,162,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,598,170,52,28,434,162,361,141,0.0,0.0,Sunderland
True,True,0.0,,477547,0,0,0,0,0,2,0.0,,0,Leo Fuhr,0.0,536,False,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:05.047173Z,4.0,477547.jpg,0.0,False,Hjelde,0.0,False,,i,17,56,0,0,0,0,0,0.0,0.0,Hjelde,161.0,2024-01-30,2003-08-26,False,p477547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,443,167,433,165,402,158,443,167,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,611,176,65,34,446,167,666,220,0.0,0.0,Sunderland
True,True,,,492066,0,0,0,0,0,2,0.5,,0,Niall,0.0,537,False,,,4.0,492066.jpg,0.0,False,Huggins,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Huggins,244.0,2021-08-20,2000-12-18,False,p492066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,450,171,440,169,410,162,450,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,619,180,73,38,453,171,349,132,0.0,0.0,Sunderland
True,True,,,514613,0,0,0,0,0,2,0.5,,0,Zak,0.0,538,False,,,4.0,514613.jpg,0.0,False,Johnson,0.3,False,,a,17,56,0,0,0,0,0,0.0,0.0,Johnson,241.0,2021-10-12,2004-07-30,False,p514613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,457,176,447,174,420,169,457,176,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,629,187,83,45,461,177,325,120,0.0,0.0,Sunderland
